1,0.0,0.2692307692307693,0.0,0.08285714149475097,0.5133903133903134,2,0.667,0
1,0.0,0.3076923076923077,0.0,0.39,0.5427350427350427,1,0.5,0
1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.5,0
0,0.0,0.25,0.0,0.3525,0.5166666666666667,1,0.2,0
1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.25,0
0,0.0,0.625,0.0,0.7625,0.88,1,0.2,0
1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.5,0
1,0.0,0.21428571428571427,0.0,0.225,0.48571428571428577,1,0.5,0
0,0.0,0.30000000000000004,0.0,0.24,0.5166666666666667,1,0.2,0
1,0.0,0.21428571428571427,0.0,0.225,0.48571428571428577,1,0.25,0
0,0.0,0.35000000000000003,0.0,0.69,0.7523809523809524,1,0.167,0
1,0.0,0.21428571428571427,0.0,0.225,0.48571428571428577,1,0.5,0
1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.25,0
0,0.0,0.625,0.0,0.7625,0.88,1,0.2,0
1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.5,0
1,0.0,0.10714285714285714,0.0,0.225,0.3936507936507936,1,0.25,0
1,0.0,0.26666666666666666,0.0,0.2,0.47301587301587295,1,0.5,0
1,0.0,0.2727272727272727,0.0,0.3316666698455811,0.41313131313131307,1,0.333,0
1,0.0,0.23076923076923078,0.0,0.175,0.5512820512820512,1,0.143,0
1,0.0,0.19230769230769232,0.0,0.03333333253860474,0.5491452991452991,1,0.2,0
1,0.0,0.2727272727272727,0.0,0.2375,0.393939393939394,1,0.333,0
1,0.0,0.5,0.0,0.54375,0.6984126984126983,1,0.333,0
1,0.0,0.10714285714285714,0.0,0.225,0.3936507936507936,1,0.5,0
1,0.0,0.23076923076923078,0.0,0.175,0.5512820512820512,1,0.143,0
1,0.0,0.19230769230769232,0.0,0.03333333253860474,0.5491452991452991,1,0.2,0
1,0.0,0.2727272727272727,0.0,0.2375,0.393939393939394,1,0.333,0
0,0.0,0.8333333333333333,0.0,0.3875,0.5970695970695971,1,0.083,0
1,0.0,0.23076923076923078,0.0,0.40000000953674314,0.5463869463869464,1,0.2,0
1,0.0,0.23076923076923078,0.0,0.10833333611488342,0.4948717948717949,1,0.333,0
1,0.0,0.3214285714285714,0.0,0.38095237731933596,0.6039377289377289,1,0.167,0
1,0.0,0.23076923076923078,0.0,0.40000000953674314,0.5463869463869464,4,0.333,0
1,0.0,0.21428571428571427,0.0,0.3309523773193359,0.5468975468975469,1,0.2,0
1,0.0,0.19230769230769232,0.0,0.4,0.5463869463869464,1,0.2,0
1,0.0,0.21428571428571427,0.0,0.3309523773193359,0.5468975468975469,1,0.5,0
1,0.0,0.2727272727272727,0.0,0.3316666698455811,0.41313131313131307,1,0.333,0
1,0.0,0.38461538461538464,0.0,0.36,0.5760683760683761,1,0.333,0
1,0.0,0.25,0.0,0.19,0.39999999999999997,1,0.5,0
1,0.0,0.25,0.0,0.19,0.39999999999999997,1,0.5,0
1,0.0,0.23076923076923078,0.0,0.10833333611488342,0.4948717948717949,1,0.333,0
1,0.0,0.2692307692307693,0.0,0.08285714149475097,0.5133903133903134,1,0.5,0
1,0.0,0.26666666666666666,0.0,0.30714285850524903,0.5880952380952381,1,0.25,0
1,0.0,0.14285714285714285,0.0,0.02857142925262451,0.6547619047619048,1,0.5,0
1,0.0,0.3214285714285714,0.0,0.38095237731933596,0.6039377289377289,1,0.5,0
1,0.0,0.21428571428571427,0.0,0.19166666984558106,0.48571428571428577,1,0.5,0
1,0.0,0.23529411764705882,0.0,0.1,0.43557422969187676,14,0.5,0
1,0.0,0.16666666666666666,0.0,0.15,0.611111111111111,12,0.667,0
1,0.0,0.21428571428571427,0.0,0.2375,0.594047619047619,14,0.5,0
1,0.0,0.23684210526315788,0.0,0.41375,0.5681286549707601,15,0.467,0
1,0.0,0.16666666666666666,0.0,0.2714285659790039,0.5595238095238095,13,0.385,0
1,0.0,0.25,0.0,0.2625,0.4166666666666667,13,0.538,0
0,0.0,0.40625,0.0,0.25666666984558106,0.5601851851851852,15,0.467,0
1,0.0,0.375,0.0,0.0,0.5119047619047619,3,0.333,0
1,0.0,0.28125,0.0,0.026785714626312254,0.5,2,0.5,0
1,0.0,0.2096774193548387,0.0,0.04375,0.5367383512544803,1,1.0,0
0,0.0,0.40625,0.0,0.25666666984558106,0.5601851851851852,15,0.467,0
1,0.0,0.2096774193548387,0.0,0.04375,0.5367383512544803,1,1.0,0
1,0.0,0.25,0.0,0.1055555534362793,0.45138888888888884,8,0.125,0
1,0.0,0.625,0.0,0.1666666603088379,0.7999999999999999,14,0.143,0
1,1.0,1.0,0.0,0.5,0.8366666666666667,4,0.5,0
1,0.0,0.25,0.0,0.13125,0.5277777777777778,3,0.333,0
1,0.0,0.30000000000000004,0.0,0.04375,0.44722222222222224,3,0.333,0
1,0.0,0.36363636363636365,0.0,0.5272727203369141,0.5353535353535354,45,0.089,0
1,0.0,0.36363636363636365,0.0,0.009090909361839294,0.43813131313131315,8,0.125,0
1,0.0,1.0,0.0,0.26363636016845704,0.5670995670995671,7,0.143,0
1,0.0,0.08333333333333333,0.0,0.058333334922790525,0.47222222222222215,5,0.2,0
0,0.0,0.125,0.0,0.35,0.5,1,1.0,0
1,0.0,0.14285714285714285,0.0,0.22857143402099608,0.0,1,1.0,0
1,0.0,0.0,0.0,0.03333333253860474,0.0,19,0.105,0
1,0.0,0.08333333333333333,0.0,0.03333333253860474,0.0,1,1.0,0
1,0.0,0.25,0.0,0.10064935445785522,0.4152777777777777,1,1.0,0
1,0.0,0.21875,0.0,0.2276785659790039,0.49903846153846154,1,1.0,0
